"No.","Time","Source","Destination","Protocol","Length","Info"
"2058","6.237662154","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fd7194cabe2ab88d"
"2059","6.237662490","142.250.75.78","192.168.126.132","QUIC","275","Protected Payload (KP0)"
"2060","6.237662528","23.221.29.196","192.168.126.132","TCP","8814","443  >  59696 [PSH, ACK] Seq=510660 Ack=6861 Win=64240 Len=8760 [TCP PDU reassembled in 2074]"
"2061","6.237743739","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=6861 Ack=519420 Win=65535 Len=0"
"2062","6.239016929","192.168.126.132","142.250.75.162","QUIC","81","Handshake, DCID=f7a9a420f0c6ef3e"
"2063","6.239107496","142.250.75.162","192.168.126.132","QUIC","1292","Handshake, SCID=f7a9a420f0c6ef3e"
"2064","6.239107710","142.250.75.162","192.168.126.132","QUIC","154","Protected Payload (KP0)"
"2065","6.239107747","142.250.75.100","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"2066","6.239107783","142.250.75.42","192.168.126.132","QUIC","1292","Handshake, SCID=febb33631a973710"
"2067","6.239107818","142.250.75.42","192.168.126.132","QUIC","1292","Handshake, SCID=febb33631a973710"
"2068","6.239107855","142.250.75.42","192.168.126.132","QUIC","1292","Handshake, SCID=febb33631a973710"
"2069","6.239107891","142.250.75.42","192.168.126.132","QUIC","228","Protected Payload (KP0)"
"2070","6.239107927","142.250.75.42","192.168.126.132","QUIC","82","Handshake, SCID=febb33631a973710"
"2071","6.239353062","192.168.126.132","142.250.75.162","QUIC","81","Handshake, DCID=f7a9a420f0c6ef3e"
"2072","6.239422157","192.168.126.132","142.250.75.162","QUIC","83","Handshake, DCID=f7a9a420f0c6ef3e"
"2073","6.239453980","192.168.126.132","142.250.75.162","QUIC","83","Handshake, DCID=f7a9a420f0c6ef3e"
"2074","6.239566681","23.221.29.196","192.168.126.132","TLSv1.3","10274","Application Data, Application Data"
"2075","6.239566862","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fd7194cabe2ab88d"
"2076","6.239593356","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=6861 Ack=529640 Win=65535 Len=0"
"2077","6.239676356","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fd7194cabe2ab88d"
"2078","6.239676546","142.250.75.42","192.168.126.132","QUIC","1292","Handshake, SCID=febb33631a973710"
"2079","6.239676578","142.250.75.42","192.168.126.132","QUIC","149","Protected Payload (KP0)"
"2080","6.239676602","142.250.75.162","192.168.126.132","QUIC","1292","Handshake, SCID=f7a9a420f0c6ef3e"
"2081","6.239676628","142.250.75.162","192.168.126.132","QUIC","155","Protected Payload (KP0)"
"2082","6.239676654","142.250.75.100","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"2083","6.239676679","23.221.29.196","192.168.126.132","TCP","1514","443  >  59696 [PSH, ACK] Seq=529640 Ack=6861 Win=64240 Len=1460 [TCP PDU reassembled in 2089]"
"2084","6.239801923","192.168.126.132","142.250.75.78","QUIC","201","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2085","6.239905309","192.168.126.132","142.250.75.78","QUIC","1292","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2086","6.240083484","192.168.126.132","142.250.75.78","QUIC","1292","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2087","6.240276556","192.168.126.132","142.250.75.78","QUIC","1292","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2088","6.240322657","142.250.75.78","192.168.126.132","QUIC","277","Protected Payload (KP0)"
"2089","6.240508163","23.221.29.196","192.168.126.132","TLSv1.3","7354","Application Data, Application Data"
"2090","6.240535149","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=6861 Ack=538400 Win=65535 Len=0"
"2091","6.241663123","192.168.126.132","142.250.75.42","QUIC","81","Handshake, DCID=febb33631a973710"
"2092","6.241962487","192.168.126.132","142.250.75.42","QUIC","81","Handshake, DCID=febb33631a973710"
"2093","6.242336656","192.168.126.132","142.250.75.42","QUIC","83","Handshake, DCID=febb33631a973710"
"2094","6.242475712","192.168.126.132","142.250.75.42","QUIC","83","Handshake, DCID=febb33631a973710"
"2095","6.242475893","23.221.29.196","192.168.126.132","TLSv1.3","19034","Application Data, Application Data, Application Data, Application Data"
"2096","6.242532566","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=6861 Ack=557380 Win=65535 Len=0"
"2097","6.242582471","192.168.126.132","142.250.75.162","QUIC","85","Handshake, DCID=f7a9a420f0c6ef3e"
"2098","6.242618866","192.168.126.132","142.250.75.162","QUIC","85","Handshake, DCID=f7a9a420f0c6ef3e"
"2099","6.242758708","192.168.126.132","142.250.75.78","QUIC","1292","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2100","6.246408761","23.221.29.196","192.168.126.132","TLSv1.3","38014","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2101","6.246551209","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=6861 Ack=595340 Win=65535 Len=0"
"2102","6.246738578","142.250.75.162","192.168.126.132","TLSv1.3","5668","Server Hello, Change Cipher Spec, Application Data"
"2103","6.246738667","142.250.75.162","192.168.126.132","QUIC","1292","Handshake, SCID=f7a9a420f0c6ef3e"
"2104","6.246738703","142.250.75.42","192.168.126.132","QUIC","1292","Handshake, SCID=febb33631a973710"
"2105","6.246767138","192.168.126.132","142.250.75.162","TCP","54","52572  >  443 [ACK] Seq=1837 Ack=5615 Win=65535 Len=0"
"2106","6.252253486","142.250.75.78","192.168.126.132","TLSv1.3","7726","Server Hello, Change Cipher Spec, Application Data"
"2107","6.252289596","192.168.126.132","142.250.75.78","TCP","54","39678  >  443 [ACK] Seq=1726 Ack=7673 Win=65535 Len=0"
"2108","6.254003450","192.168.126.132","142.250.75.162","QUIC","87","Handshake, DCID=f7a9a420f0c6ef3e"
"2109","6.254185056","192.168.126.132","142.250.75.42","QUIC","85","Handshake, DCID=febb33631a973710"
"2110","6.254701499","192.168.126.132","142.250.75.42","QUIC","125","Handshake, DCID=febb33631a973710"
"2111","6.255090188","142.250.75.78","192.168.126.132","QUIC","824","Protected Payload (KP0)"
"2112","6.255242375","192.168.126.132","142.250.75.42","QUIC","116","Protected Payload (KP0), DCID=febb33631a973710"
"2113","6.256253652","192.168.126.132","142.250.75.78","TLSv1.3","118","Change Cipher Spec, Application Data"
"2114","6.256506076","142.250.75.78","192.168.126.132","TCP","60","443  >  39678 [ACK] Seq=7673 Ack=1790 Win=64240 Len=0"
"2115","6.257031162","192.168.126.132","13.226.2.91","TLSv1.3","118","Change Cipher Spec, Application Data"
"2116","6.257497912","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=1825 Win=64240 Len=0"
"2117","6.257557769","192.168.126.132","142.250.75.78","QUIC","1292","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2118","6.258254579","192.168.126.132","142.250.75.162","QUIC","125","Handshake, DCID=f7a9a420f0c6ef3e"
"2119","6.258431331","192.168.126.132","142.250.75.162","QUIC","115","Protected Payload (KP0), DCID=f7a9a420f0c6ef3e"
"2120","6.258816621","192.168.126.132","142.250.75.162","TLSv1.3","128","Change Cipher Spec, Application Data"
"2121","6.258984219","142.250.75.162","192.168.126.132","TCP","60","443  >  52572 [ACK] Seq=5615 Ack=1911 Win=64240 Len=0"
"2122","6.260050847","192.168.126.132","142.250.75.42","QUIC","76","Protected Payload (KP0), DCID=febb33631a973710"
"2123","6.260259829","192.168.126.132","142.250.75.42","QUIC","545","Protected Payload (KP0), DCID=febb33631a973710"
"2124","6.260683725","192.168.126.132","142.250.75.162","QUIC","78","Protected Payload (KP0), DCID=f7a9a420f0c6ef3e"
"2125","6.260856794","192.168.126.132","142.250.75.162","QUIC","623","Protected Payload (KP0), DCID=f7a9a420f0c6ef3e"
"2126","6.261259232","192.168.126.132","13.226.2.91","TLSv1.3","146","Application Data"
"2127","6.261701648","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=1917 Win=64240 Len=0"
"2128","6.261824095","23.221.29.196","192.168.126.132","TCP","5894","443  >  59696 [PSH, ACK] Seq=595340 Ack=6861 Win=64240 Len=5840 [TCP PDU reassembled in 2135]"
"2129","6.261837457","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=6861 Ack=601180 Win=65535 Len=0"
"2130","6.262232335","192.168.126.132","23.221.29.196","TLSv1.3","1839","Application Data"
"2131","6.262598564","23.221.29.196","192.168.126.132","TCP","60","443  >  59696 [ACK] Seq=601180 Ack=8321 Win=64240 Len=0"
"2132","6.262598644","23.221.29.196","192.168.126.132","TCP","60","443  >  59696 [ACK] Seq=601180 Ack=8646 Win=64240 Len=0"
"2133","6.263597890","142.250.75.78","192.168.126.132","QUIC","673","Protected Payload (KP0)"
"2134","6.263598195","142.250.75.78","192.168.126.132","QUIC","179","Protected Payload (KP0)"
"2135","6.263598230","23.221.29.196","192.168.126.132","TLSv1.3","11734","Application Data, Application Data"
"2136","6.263663094","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=612860 Win=65535 Len=0"
"2137","6.263919184","192.168.126.132","142.250.75.78","QUIC","79","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2138","6.264011202","192.168.126.132","142.250.75.78","QUIC","79","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2139","6.264221204","192.168.126.132","13.226.2.91","TLSv1.3","539","Application Data"
"2140","6.264305479","192.168.126.132","13.226.2.91","TLSv1.3","207","Application Data"
"2141","6.264365110","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=2402 Win=64240 Len=0"
"2142","6.264421522","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=2555 Win=64240 Len=0"
"2143","6.264445367","192.168.126.132","13.226.2.91","TLSv1.3","192","Application Data"
"2144","6.264509714","192.168.126.132","13.226.2.91","TLSv1.3","201","Application Data"
"2145","6.264549584","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=2693 Win=64240 Len=0"
"2146","6.264578905","192.168.126.132","13.226.2.91","TLSv1.3","192","Application Data"
"2147","6.264644686","192.168.126.132","13.226.2.91","TLSv1.3","193","Application Data"
"2148","6.264691472","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=2840 Win=64240 Len=0"
"2149","6.264691504","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=2978 Win=64240 Len=0"
"2150","6.264757673","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3117 Win=64240 Len=0"
"2151","6.264770721","192.168.126.132","13.226.2.91","TLSv1.3","194","Application Data"
"2152","6.264827919","192.168.126.132","13.226.2.91","TLSv1.3","194","Application Data"
"2153","6.264875485","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3257 Win=64240 Len=0"
"2154","6.264897053","192.168.126.132","13.226.2.91","TLSv1.3","196","Application Data"
"2155","6.264950995","192.168.126.132","13.226.2.91","TLSv1.3","169","Application Data"
"2156","6.264990324","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3397 Win=64240 Len=0"
"2157","6.265029401","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3539 Win=64240 Len=0"
"2158","6.265067403","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3654 Win=64240 Len=0"
"2159","6.265089151","192.168.126.132","13.226.2.91","TLSv1.3","195","Application Data"
"2160","6.265145262","192.168.126.132","13.226.2.91","TLSv1.3","193","Application Data"
"2161","6.265186036","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3795 Win=64240 Len=0"
"2162","6.265237551","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6013 Ack=3934 Win=64240 Len=0"
"2163","6.266014607","23.221.29.196","192.168.126.132","TCP","5894","443  >  59696 [PSH, ACK] Seq=612860 Ack=8646 Win=64240 Len=5840 [TCP PDU reassembled in 2165]"
"2164","6.266056649","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=618700 Win=65535 Len=0"
"2165","6.270354282","23.221.29.196","192.168.126.132","TLSv1.3","23414","Application Data, Application Data"
"2166","6.270388384","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=642060 Win=65535 Len=0"
"2167","6.270449327","142.250.75.78","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"2168","6.270449357","142.250.75.78","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"2169","6.271391146","192.168.126.132","142.250.75.78","QUIC","79","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2170","6.274341952","23.221.29.196","192.168.126.132","TLSv1.3","10274","Application Data, Application Data"
"2171","6.274365100","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=652280 Win=65535 Len=0"
"2172","6.278679097","23.221.29.196","192.168.126.132","TLSv1.3","23414","Application Data, Application Data"
"2173","6.278719094","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=675640 Win=65535 Len=0"
"2174","6.279299938","23.221.29.196","192.168.126.132","TLSv1.3","13194","Application Data, Application Data"
"2175","6.279319903","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=688780 Win=65535 Len=0"
"2176","6.280574276","23.221.29.196","192.168.126.132","TLSv1.3","17574","Application Data, Application Data"
"2177","6.280595384","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=706300 Win=65535 Len=0"
"2178","6.280640468","142.250.75.78","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"2179","6.280640515","142.250.75.78","192.168.126.132","QUIC","71","Protected Payload (KP0)"
"2180","6.280640548","142.250.75.78","192.168.126.132","QUIC","73","Protected Payload (KP0)"
"2181","6.280640576","142.250.75.78","192.168.126.132","QUIC","75","Protected Payload (KP0)"
"2182","6.281301476","23.221.29.196","192.168.126.132","TLSv1.3","8814","Application Data, Application Data"
"2183","6.281301593","23.221.29.196","192.168.126.132","TCP","7354","443  >  59696 [PSH, ACK] Seq=715060 Ack=8646 Win=64240 Len=7300 [TCP PDU reassembled in 2188]"
"2184","6.281317896","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=715060 Win=65535 Len=0"
"2185","6.281341473","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=722360 Win=65535 Len=0"
"2186","6.282153631","142.250.75.42","192.168.126.132","QUIC","998","Protected Payload (KP0)"
"2187","6.282153754","142.250.75.42","192.168.126.132","QUIC","179","Protected Payload (KP0)"
"2188","6.282153785","23.221.29.196","192.168.126.132","TLSv1.3","10274","Application Data, Application Data"
"2189","6.282174519","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=732580 Win=65535 Len=0"
"2190","6.282436898","192.168.126.132","142.250.75.42","QUIC","77","Protected Payload (KP0), DCID=febb33631a973710"
"2191","6.282533722","192.168.126.132","142.250.75.42","QUIC","77","Protected Payload (KP0), DCID=febb33631a973710"
"2192","6.284272269","142.250.75.162","192.168.126.132","QUIC","1016","Protected Payload (KP0)"
"2193","6.284272505","142.250.75.162","192.168.126.132","QUIC","179","Protected Payload (KP0)"
"2194","6.284272531","142.250.75.78","192.168.126.132","QUIC","77","Protected Payload (KP0)"
"2195","6.284330854","142.250.75.78","192.168.126.132","TLSv1.3","670","Application Data, Application Data"
"2196","6.284330880","23.221.29.196","192.168.126.132","TLSv1.3","11734","Application Data, Application Data"
"2197","6.284345848","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=744260 Win=65535 Len=0"
"2198","6.284538462","192.168.126.132","142.250.75.162","QUIC","80","Protected Payload (KP0), DCID=f7a9a420f0c6ef3e"
"2199","6.284591636","23.221.29.196","192.168.126.132","TCP","8814","443  >  59696 [PSH, ACK] Seq=744260 Ack=8646 Win=64240 Len=8760 [TCP PDU reassembled in 2207]"
"2200","6.284597403","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=753020 Win=65535 Len=0"
"2201","6.284713955","192.168.126.132","142.250.75.162","QUIC","79","Protected Payload (KP0), DCID=f7a9a420f0c6ef3e"
"2202","6.286363925","142.250.75.162","192.168.126.132","TLSv1.3","1044","Application Data, Application Data"
"2203","6.286364285","23.221.29.196","192.168.126.132","TCP","1514","443  >  59696 [PSH, ACK] Seq=753020 Ack=8646 Win=64240 Len=1460 [TCP PDU reassembled in 2207]"
"2204","6.286364321","13.226.2.91","192.168.126.132","TLSv1.3","295","Application Data, Application Data"
"2205","6.286648353","192.168.126.132","13.226.2.91","TLSv1.3","85","Application Data"
"2206","6.286845681","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=6254 Ack=3965 Win=64240 Len=0"
"2207","6.293756188","23.221.29.196","192.168.126.132","TLSv1.3","5894","Application Data, Application Data"
"2208","6.293756567","142.250.75.42","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"2209","6.293790968","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=760320 Win=65535 Len=0"
"2210","6.294902527","192.168.126.132","142.250.75.42","QUIC","75","Protected Payload (KP0), DCID=febb33631a973710"
"2211","6.295778278","142.250.75.162","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"2212","6.295778734","23.221.29.196","192.168.126.132","TCP","10274","443  >  59696 [PSH, ACK] Seq=760320 Ack=8646 Win=64240 Len=10220 [TCP PDU reassembled in 2215]"
"2213","6.295821848","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=770540 Win=65535 Len=0"
"2214","6.296376972","192.168.126.132","142.250.75.162","QUIC","75","Protected Payload (KP0), DCID=f7a9a420f0c6ef3e"
"2215","6.297280524","23.221.29.196","192.168.126.132","TLSv1.3","17574","Application Data, Application Data"
"2216","6.297306660","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=788060 Win=65535 Len=0"
"2217","6.297377346","23.221.29.196","192.168.126.132","TCP","1514","443  >  59696 [PSH, ACK] Seq=788060 Ack=8646 Win=64240 Len=1460 [TCP PDU reassembled in 2227]"
"2218","6.297377400","13.226.2.91","192.168.126.132","TLSv1.3","1585","Application Data, Application Data, Application Data, Application Data"
"2219","6.297386908","192.168.126.132","13.226.2.91","TCP","54","42350  >  443 [ACK] Seq=3965 Ack=7785 Win=65535 Len=0"
"2220","6.299084402","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2221","6.299210422","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2222","6.299260773","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=7785 Ack=4000 Win=64240 Len=0"
"2223","6.299292193","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2224","6.299349821","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=7785 Ack=4035 Win=64240 Len=0"
"2225","6.299427796","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=7785 Ack=4070 Win=64240 Len=0"
"2226","6.307368558","13.226.2.91","192.168.126.132","TLSv1.3","2552","Application Data, Application Data, Application Data, Application Data, Application Data"
"2227","6.307368993","23.221.29.196","192.168.126.132","TLSv1.3","30714","Application Data, Application Data, Application Data, Application Data"
"2228","6.307404527","192.168.126.132","13.226.2.91","TCP","54","42350  >  443 [ACK] Seq=4070 Ack=10283 Win=65535 Len=0"
"2229","6.307441609","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=820180 Win=65535 Len=0"
"2230","6.311964365","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2231","6.312145854","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2232","6.312252813","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=10283 Ack=4105 Win=64240 Len=0"
"2233","6.312331965","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=10283 Ack=4140 Win=64240 Len=0"
"2234","6.312374437","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2235","6.312449410","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2236","6.312498474","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=10283 Ack=4175 Win=64240 Len=0"
"2237","6.312545391","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=10283 Ack=4210 Win=64240 Len=0"
"2238","6.312566060","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2239","6.313004211","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=10283 Ack=4245 Win=64240 Len=0"
"2240","6.325656273","192.168.126.132","142.250.75.78","TCP","54","39678  >  443 [ACK] Seq=1790 Ack=8289 Win=65535 Len=0"
"2241","6.326639366","192.168.126.132","142.250.75.162","TCP","54","52572  >  443 [ACK] Seq=1911 Ack=6605 Win=65535 Len=0"
"2242","6.357086382","23.221.29.196","192.168.126.132","TLSv1.3","7354","Application Data, Application Data"
"2243","6.357113601","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=827480 Win=65535 Len=0"
"2244","6.357916352","23.221.29.196","192.168.126.132","TCP","4434","443  >  59696 [PSH, ACK] Seq=827480 Ack=8646 Win=64240 Len=4380 [TCP PDU reassembled in 2247]"
"2245","6.357935782","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=831860 Win=65535 Len=0"
"2246","6.371885103","13.226.2.91","192.168.126.132","TLSv1.3","2052","Application Data, Application Data, Application Data, Application Data"
"2247","6.371885408","23.221.29.196","192.168.126.132","TLSv1.3","11734","Application Data"
"2248","6.371931195","192.168.126.132","13.226.2.91","TCP","54","42350  >  443 [ACK] Seq=4245 Ack=12281 Win=65535 Len=0"
"2249","6.371968527","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=843540 Win=65535 Len=0"
"2250","6.372033236","23.221.29.196","192.168.126.132","TCP","5894","443  >  59696 [PSH, ACK] Seq=843540 Ack=8646 Win=64240 Len=5840 [TCP PDU reassembled in 2260]"
"2251","6.372385972","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=849380 Win=65535 Len=0"
"2252","6.372932154","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2253","6.373226643","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=12281 Ack=4280 Win=64240 Len=0"
"2254","6.373371566","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2255","6.373444835","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2256","6.373527151","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=12281 Ack=4315 Win=64240 Len=0"
"2257","6.373551781","192.168.126.132","13.226.2.91","TLSv1.3","89","Application Data"
"2258","6.373602720","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=12281 Ack=4350 Win=64240 Len=0"
"2259","6.373666588","13.226.2.91","192.168.126.132","TCP","60","443  >  42350 [ACK] Seq=12281 Ack=4385 Win=64240 Len=0"
"2260","6.377204805","23.221.29.196","192.168.126.132","TLSv1.3","23414","Application Data, Application Data, Application Data, Application Data"
"2261","6.379241379","23.221.29.196","192.168.126.132","TLSv1.3","23414","Application Data, Application Data"
"2262","6.380788724","23.221.29.196","192.168.126.132","TLSv1.3","11734","Application Data, Application Data"
"2263","6.381494567","23.221.29.196","192.168.126.132","TCP","5893","443  >  59696 [PSH, ACK] Seq=907780 Ack=8646 Win=64240 Len=5839 [TCP PDU reassembled in 2269]"
"2264","6.387234467","142.250.75.78","192.168.126.132","QUIC","590","Protected Payload (KP0)"
"2265","6.387234768","142.250.75.78","192.168.126.132","QUIC","159","Protected Payload (KP0)"
"2266","6.387529681","104.18.7.158","192.168.126.132","TLSv1.3","3519","Server Hello, Change Cipher Spec, Application Data"
"2267","6.387551387","192.168.126.132","104.18.7.158","TCP","54","43272  >  443 [ACK] Seq=1794 Ack=3466 Win=65535 Len=0"
"2268","6.398751454","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=913619 Win=65535 Len=0"
"2269","6.399330599","23.221.29.196","192.168.126.132","TLSv1.3","46774","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2270","6.399352623","192.168.126.132","23.221.29.196","TCP","54","59696  >  443 [ACK] Seq=8646 Ack=960339 Win=65535 Len=0"
"2271","6.399591993","23.221.29.196","192.168.126.132","TLSv1.3","17573","Application Data, Application Data"
"2272","6.399619319","23.221.29.196","192.168.126.132","TLSv1.3","26334","Application Data, Application Data, Application Data, Application Data"
"2273","6.399663002","23.221.29.196","192.168.126.132","TCP","60","443  >  59696 [PSH, ACK] Seq=1004138 Ack=8646 Win=64240 Len=2 [TCP PDU reassembled in 2276]"
"2274","6.399804636","192.168.126.132","142.250.75.78","QUIC","77","Protected Payload (KP0), DCID=fd7194cabe2ab88d"
"2275","6.403344371","23.221.29.196","192.168.126.132","TCP","4434","443  >  59696 [PSH, ACK] Seq=1004140 Ack=8646 Win=64240 Len=4380 [TCP PDU reassembled in 2276]"
"2276","6.404403214","23.221.29.196","192.168.126.132","TLSv1.3","16112","Application Data, Application Data"
"2277","6.418440141","142.250.75.162","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"2278","6.418440503","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2279","6.418440541","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2280","6.418440577","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2281","6.418440612","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2282","6.418440688","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2283","6.418946927","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2284","6.418947054","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2285","6.418947078","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2286","6.418947102","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2287","6.419365802","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2288","6.419365918","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2289","6.419556863","142.250.75.162","192.168.126.132","QUIC","917","Protected Payload (KP0)"
"2290","6.419556949","142.250.75.162","192.168.126.132","QUIC","1287","Protected Payload (KP0)"
"2291","6.419556975","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2292","6.419557001","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2293","6.419557027","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2294","6.421260933","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2295","6.421261342","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"2296","6.421261379","142.250.75.162","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
